tracking_id,shipment_id,status,timestamp
510,d8ed7057,Picked Up,2026-01-05 00:00:00
511,aa820077,Order Placed,2025-11-05 04:00:00
512,aa820077,Picked Up,2025-11-06 00:00:00
513,aa820077,In Transit,2025-11-07 00:00:00
514,1bd43ad8,Order Placed,2025-04-21 02:00:00
515,1bd43ad8,Picked Up,2025-04-23 00:00:00
516,1bd43ad8,In Transit,2025-04-24 00:00:00
517,8f765ca4,Order Placed,2026-01-06 04:00:00
518,8f765ca4,Picked Up,2026-01-08 00:00:00
519,38843646,Order Placed,2025-09-28 01:00:00
520,38843646,Picked Up,2025-09-29 00:00:00
521,38843646,In Transit,2025-10-01 00:00:00
522,ac31704c,Order Placed,2025-09-22 03:00:00
523,ac31704c,Cancelled,2025-09-25 00:00:00
524,1e91086f,Order Placed,2025-12-21 01:00:00
525,1e91086f,Picked Up,2025-12-22 00:00:00
526,23a5eb47,Order Placed,2026-01-27 04:00:00
527,23a5eb47,Picked Up,2026-01-29 00:00:00
528,ad651694,Order Placed,2025-10-03 04:00:00
529,ad651694,Picked Up,2025-10-05 00:00:00
530,ad651694,In Transit,2025-10-06 00:00:00
531,ad651694,Out for Delivery,2025-10-10 06:00:00
532,ad651694,Delivered,2025-10-10 10:00:00
533,3852bc80,Order Placed,2026-01-19 02:00:00
534,3852bc80,Picked Up,2026-01-21 00:00:00
535,3852bc80,In Transit,2026-01-22 00:00:00
536,3852bc80,Out for Delivery,2026-01-21 09:00:00
537,3852bc80,Delivered,2026-01-21 13:00:00
538,2628ad64,Order Placed,2026-02-12 04:00:00
539,2628ad64,Picked Up,2026-02-14 00:00:00
540,92d506a1,Order Placed,2026-01-09 02:00:00
541,92d506a1,Picked Up,2026-01-10 00:00:00
542,2604adb4,Order Placed,2026-01-25 01:00:00
543,2604adb4,Picked Up,2026-01-27 00:00:00
544,2604adb4,In Transit,2026-01-29 00:00:00
545,39656df2,Order Placed,2025-04-26 02:00:00
546,39656df2,Picked Up,2025-04-28 00:00:00
547,165e585d,Order Placed,2025-08-04 03:00:00
548,165e585d,Picked Up,2025-08-06 00:00:00
549,165e585d,In Transit,2025-08-07 00:00:00
550,165e585d,Out for Delivery,2025-08-05 10:00:00
551,165e585d,Delivered,2025-08-05 15:00:00
552,dae8a50b,Order Placed,2025-05-21 03:00:00
553,dae8a50b,Picked Up,2025-05-23 00:00:00
554,dae8a50b,In Transit,2025-05-25 00:00:00
555,9bbae29e,Order Placed,2025-08-25 02:00:00
556,9bbae29e,Picked Up,2025-08-27 00:00:00
557,d0b72508,Order Placed,2025-06-14 04:00:00
558,d0b72508,Picked Up,2025-06-16 00:00:00
559,47271788,Order Placed,2025-02-23 01:00:00
560,47271788,Picked Up,2025-02-24 00:00:00
561,47271788,In Transit,2025-02-25 00:00:00
562,42847bcf,Order Placed,2026-01-20 01:00:00
563,42847bcf,Picked Up,2026-01-21 00:00:00
564,42847bcf,In Transit,2026-01-23 00:00:00
565,42847bcf,Out for Delivery,2026-01-25 09:00:00
566,42847bcf,Delivered,2026-01-25 12:00:00
567,3d921c81,Order Placed,2025-04-28 02:00:00
568,3d921c81,Cancelled,2025-04-29 00:00:00
569,763c964f,Order Placed,2026-01-02 04:00:00
570,763c964f,Picked Up,2026-01-03 00:00:00
571,763c964f,In Transit,2026-01-04 00:00:00
572,763c964f,Out for Delivery,2026-01-08 10:00:00
573,763c964f,Delivered,2026-01-08 13:00:00
574,681778dc,Order Placed,2025-03-11 03:00:00
575,681778dc,Picked Up,2025-03-12 00:00:00
576,681778dc,In Transit,2025-03-13 00:00:00
577,44183db4,Order Placed,2025-03-09 04:00:00
578,44183db4,Picked Up,2025-03-10 00:00:00
579,44183db4,In Transit,2025-03-11 00:00:00
580,44183db4,Out for Delivery,2025-03-14 06:00:00
581,44183db4,Delivered,2025-03-14 13:00:00
582,be8f5b33,Order Placed,2025-03-21 01:00:00
583,be8f5b33,Cancelled,2025-03-22 00:00:00
584,0ba447ea,Order Placed,2026-02-13 04:00:00
585,0ba447ea,Picked Up,2026-02-15 00:00:00
586,0ba447ea,In Transit,2026-02-16 00:00:00
587,0ba447ea,Out for Delivery,2026-02-17 10:00:00
588,0ba447ea,Delivered,2026-02-17 13:00:00
589,d9ca7a74,Order Placed,2025-09-26 01:00:00
590,d9ca7a74,Cancelled,2025-09-27 00:00:00
591,e8ec036a,Order Placed,2025-04-28 04:00:00
592,e8ec036a,Picked Up,2025-04-30 00:00:00
593,bf8dfa4c,Order Placed,2025-02-21 02:00:00
594,bf8dfa4c,Cancelled,2025-02-23 00:00:00
595,5e5d9033,Order Placed,2025-10-24 04:00:00
596,5e5d9033,Picked Up,2025-10-26 00:00:00
597,aee84c9f,Order Placed,2026-01-04 02:00:00
598,aee84c9f,Picked Up,2026-01-05 00:00:00
599,db5f9b54,Order Placed,2026-01-19 02:00:00
600,db5f9b54,Cancelled,2026-01-22 00:00:00
601,e6ae3875,Order Placed,2025-11-09 01:00:00
602,e6ae3875,Picked Up,2025-11-11 00:00:00
603,e6ae3875,In Transit,2025-11-13 00:00:00
604,8cc4a032,Order Placed,2025-11-23 02:00:00
605,8cc4a032,Picked Up,2025-11-24 00:00:00
606,8cc4a032,In Transit,2025-11-26 00:00:00
607,8cc4a032,Out for Delivery,2025-11-26 06:00:00
608,8cc4a032,Delivered,2025-11-26 12:00:00
609,f6610f71,Order Placed,2025-09-12 04:00:00
610,f6610f71,Picked Up,2025-09-13 00:00:00
611,da9fe0b1,Order Placed,2025-09-19 02:00:00
612,da9fe0b1,Cancelled,2025-09-21 00:00:00
613,ad0dc459,Order Placed,2025-08-15 02:00:00
614,ad0dc459,Picked Up,2025-08-16 00:00:00
615,e2ab9e6a,Order Placed,2025-11-06 02:00:00
616,e2ab9e6a,Cancelled,2025-11-07 00:00:00
617,69ad263a,Order Placed,2026-01-24 03:00:00
618,69ad263a,Picked Up,2026-01-26 00:00:00
619,69ad263a,In Transit,2026-01-27 00:00:00
620,71e70304,Order Placed,2026-01-16 04:00:00
621,71e70304,Cancelled,2026-01-17 00:00:00
622,6fe12eaf,Order Placed,2025-06-09 04:00:00
623,6fe12eaf,Cancelled,2025-06-10 00:00:00
624,0bc738f7,Order Placed,2025-06-20 04:00:00
625,0bc738f7,Cancelled,2025-06-21 00:00:00
626,7cd37c76,Order Placed,2026-01-20 04:00:00
627,7cd37c76,Picked Up,2026-01-21 00:00:00
628,2491b554,Order Placed,2025-09-19 01:00:00
629,2491b554,Picked Up,2025-09-20 00:00:00
630,2491b554,In Transit,2025-09-22 00:00:00
631,2491b554,Out for Delivery,2025-09-25 09:00:00
632,2491b554,Delivered,2025-09-25 14:00:00
633,97dbac7a,Order Placed,2025-12-29 01:00:00
634,97dbac7a,Picked Up,2025-12-31 00:00:00
635,31d3d659,Order Placed,2025-03-19 01:00:00
636,31d3d659,Picked Up,2025-03-21 00:00:00
637,31d3d659,In Transit,2025-03-22 00:00:00
638,32a171be,Order Placed,2026-02-05 04:00:00
639,32a171be,Cancelled,2026-02-07 00:00:00
640,c567e407,Order Placed,2025-04-09 04:00:00
641,c567e407,Picked Up,2025-04-11 00:00:00
642,c567e407,In Transit,2025-04-12 00:00:00
643,e3fd2607,Order Placed,2025-04-24 02:00:00
644,e3fd2607,Cancelled,2025-04-25 00:00:00
645,019c5354,Order Placed,2025-04-08 01:00:00
646,019c5354,Picked Up,2025-04-10 00:00:00
647,740344b9,Order Placed,2025-05-15 03:00:00
648,740344b9,Picked Up,2025-05-16 00:00:00
649,740344b9,In Transit,2025-05-18 00:00:00
650,740344b9,Out for Delivery,2025-05-18 06:00:00
651,740344b9,Delivered,2025-05-18 09:00:00
652,8902a470,Order Placed,2025-03-08 02:00:00
653,8902a470,Picked Up,2025-03-10 00:00:00
654,8902a470,In Transit,2025-03-11 00:00:00
655,bbda7355,Order Placed,2026-01-27 02:00:00
656,bbda7355,Picked Up,2026-01-28 00:00:00
657,bbda7355,In Transit,2026-01-29 00:00:00
658,bbda7355,Out for Delivery,2026-01-28 09:00:00
659,bbda7355,Delivered,2026-01-28 11:00:00
660,ded77728,Order Placed,2025-04-04 02:00:00
661,ded77728,Picked Up,2025-04-05 00:00:00
662,ded77728,In Transit,2025-04-06 00:00:00
663,69348786,Order Placed,2025-05-15 01:00:00
664,69348786,Picked Up,2025-05-17 00:00:00
665,4efdd35d,Order Placed,2026-01-02 03:00:00
666,4efdd35d,Picked Up,2026-01-03 00:00:00
667,4efdd35d,In Transit,2026-01-04 00:00:00
668,88b256ad,Order Placed,2025-03-25 03:00:00
669,88b256ad,Picked Up,2025-03-26 00:00:00
670,88b256ad,In Transit,2025-03-28 00:00:00
671,5405fbd7,Order Placed,2025-09-29 04:00:00
672,5405fbd7,Picked Up,2025-09-30 00:00:00
673,5405fbd7,In Transit,2025-10-02 00:00:00
674,bdbe3559,Order Placed,2025-08-26 01:00:00
675,bdbe3559,Picked Up,2025-08-27 00:00:00
676,6ca33240,Order Placed,2025-12-24 04:00:00
677,6ca33240,Picked Up,2025-12-25 00:00:00
678,0f180be5,Order Placed,2025-12-21 03:00:00
679,0f180be5,Picked Up,2025-12-23 00:00:00
680,14a7162d,Order Placed,2025-05-05 04:00:00
681,14a7162d,Picked Up,2025-05-06 00:00:00
682,a5a12b9a,Order Placed,2025-05-05 04:00:00
683,a5a12b9a,Picked Up,2025-05-06 00:00:00
684,e033e0bb,Order Placed,2025-02-28 04:00:00
685,e033e0bb,Picked Up,2025-03-01 00:00:00
686,e033e0bb,In Transit,2025-03-03 00:00:00
687,4cff9c22,Order Placed,2026-01-26 01:00:00
688,4cff9c22,Picked Up,2026-01-27 00:00:00
689,43e78441,Order Placed,2025-12-18 02:00:00
690,43e78441,Picked Up,2025-12-19 00:00:00
691,43e78441,In Transit,2025-12-20 00:00:00
692,43e78441,Out for Delivery,2025-12-21 10:00:00
693,43e78441,Delivered,2025-12-21 17:00:00
694,6e935008,Order Placed,2025-06-20 04:00:00
695,6e935008,Picked Up,2025-06-21 00:00:00
696,59dbe138,Order Placed,2025-10-15 03:00:00
697,59dbe138,Cancelled,2025-10-18 00:00:00
698,e7fdcc0e,Order Placed,2026-01-23 04:00:00
699,e7fdcc0e,Picked Up,2026-01-25 00:00:00
700,e7fdcc0e,In Transit,2026-01-26 00:00:00
701,e7fdcc0e,Out for Delivery,2026-01-24 09:00:00
702,e7fdcc0e,Delivered,2026-01-24 17:00:00
703,2cbd958d,Order Placed,2026-01-24 04:00:00
704,2cbd958d,Picked Up,2026-01-26 00:00:00
705,2cbd958d,In Transit,2026-01-27 00:00:00
706,979080a5,Order Placed,2025-05-27 01:00:00
707,979080a5,Cancelled,2025-05-30 00:00:00
708,50467afd,Order Placed,2025-04-09 02:00:00
709,50467afd,Picked Up,2025-04-11 00:00:00
710,50467afd,In Transit,2025-04-12 00:00:00
711,50467afd,Out for Delivery,2025-04-16 09:00:00
712,50467afd,Delivered,2025-04-16 16:00:00
713,cb6d1d9f,Order Placed,2026-01-01 04:00:00
714,cb6d1d9f,Picked Up,2026-01-03 00:00:00
715,cb6d1d9f,In Transit,2026-01-04 00:00:00
716,28c09b83,Order Placed,2025-06-02 01:00:00
717,28c09b83,Picked Up,2025-06-04 00:00:00
718,2f806da8,Order Placed,2025-06-30 01:00:00
719,2f806da8,Picked Up,2025-07-01 00:00:00
720,dd1f8377,Order Placed,2025-10-26 01:00:00
721,dd1f8377,Cancelled,2025-10-28 00:00:00
722,ee833e02,Order Placed,2025-02-24 03:00:00
723,ee833e02,Picked Up,2025-02-26 00:00:00
724,ee833e02,In Transit,2025-02-28 00:00:00
725,ee833e02,Out for Delivery,2025-03-03 06:00:00
726,ee833e02,Delivered,2025-03-03 09:00:00
727,cb38bd5b,Order Placed,2025-07-22 04:00:00
728,cb38bd5b,Picked Up,2025-07-23 00:00:00
729,cb38bd5b,In Transit,2025-07-24 00:00:00
730,cb38bd5b,Out for Delivery,2025-07-25 10:00:00
731,cb38bd5b,Delivered,2025-07-25 13:00:00
732,df1833b2,Order Placed,2025-11-28 04:00:00
733,df1833b2,Cancelled,2025-12-01 00:00:00
734,f91800a4,Order Placed,2025-03-27 04:00:00
735,f91800a4,Picked Up,2025-03-28 00:00:00
736,73e51948,Order Placed,2025-11-05 03:00:00
737,73e51948,Picked Up,2025-11-07 00:00:00
738,45299366,Order Placed,2025-11-02 01:00:00
739,45299366,Picked Up,2025-11-04 00:00:00
740,45299366,In Transit,2025-11-05 00:00:00
741,45299366,Out for Delivery,2025-11-09 07:00:00
742,45299366,Delivered,2025-11-09 13:00:00
743,78cab257,Order Placed,2025-11-07 03:00:00
744,78cab257,Picked Up,2025-11-08 00:00:00
745,6e542c6e,Order Placed,2026-01-22 03:00:00
746,6e542c6e,Picked Up,2026-01-24 00:00:00
747,6e542c6e,In Transit,2026-01-25 00:00:00
748,6e542c6e,Out for Delivery,2026-01-29 07:00:00
749,6e542c6e,Delivered,2026-01-29 09:00:00
750,6adbcfb5,Order Placed,2025-06-11 01:00:00
751,6adbcfb5,Picked Up,2025-06-12 00:00:00
752,6adbcfb5,In Transit,2025-06-13 00:00:00
753,6adbcfb5,Out for Delivery,2025-06-15 09:00:00
754,6adbcfb5,Delivered,2025-06-15 13:00:00
755,87d9b9a7,Order Placed,2025-04-10 03:00:00
756,87d9b9a7,Cancelled,2025-04-13 00:00:00
757,20d3a079,Order Placed,2025-10-04 02:00:00
758,20d3a079,Cancelled,2025-10-06 00:00:00
759,0f5ab50a,Order Placed,2026-02-03 02:00:00
760,0f5ab50a,Picked Up,2026-02-05 00:00:00
761,0f5ab50a,In Transit,2026-02-07 00:00:00
762,0f5ab50a,Out for Delivery,2026-02-05 06:00:00
763,0f5ab50a,Delivered,2026-02-05 10:00:00
764,92eece8c,Order Placed,2025-12-08 01:00:00
765,92eece8c,Picked Up,2025-12-10 00:00:00
766,92eece8c,In Transit,2025-12-12 00:00:00
767,92eece8c,Out for Delivery,2025-12-10 10:00:00
768,92eece8c,Delivered,2025-12-10 17:00:00
769,b6df2f9c,Order Placed,2025-03-21 04:00:00
770,b6df2f9c,Picked Up,2025-03-23 00:00:00
771,b6df2f9c,In Transit,2025-03-25 00:00:00
772,d73c0afa,Order Placed,2026-02-17 02:00:00
773,d73c0afa,Cancelled,2026-02-19 00:00:00
774,1149dad4,Order Placed,2025-05-31 03:00:00
775,1149dad4,Picked Up,2025-06-01 00:00:00
776,1149dad4,In Transit,2025-06-03 00:00:00
777,895e05b0,Order Placed,2026-01-03 02:00:00
778,895e05b0,Picked Up,2026-01-05 00:00:00
779,895e05b0,In Transit,2026-01-06 00:00:00
780,895e05b0,Out for Delivery,2026-01-04 07:00:00
781,895e05b0,Delivered,2026-01-04 14:00:00
782,bf08974a,Order Placed,2026-02-09 03:00:00
783,bf08974a,Picked Up,2026-02-10 00:00:00
784,bf08974a,In Transit,2026-02-11 00:00:00
785,99459903,Order Placed,2025-06-13 01:00:00
786,99459903,Picked Up,2025-06-15 00:00:00
787,f282e229,Order Placed,2025-03-05 02:00:00
788,f282e229,Picked Up,2025-03-06 00:00:00
789,8502937f,Order Placed,2025-08-13 03:00:00
790,8502937f,Cancelled,2025-08-16 00:00:00
791,f9e3fc5f,Order Placed,2025-08-29 03:00:00
792,f9e3fc5f,Picked Up,2025-08-30 00:00:00
793,f9e3fc5f,In Transit,2025-08-31 00:00:00
794,0a1113c9,Order Placed,2026-01-20 03:00:00
795,0a1113c9,Picked Up,2026-01-21 00:00:00
796,e96ccfec,Order Placed,2025-09-24 04:00:00
797,e96ccfec,Picked Up,2025-09-26 00:00:00
798,e96ccfec,In Transit,2025-09-28 00:00:00
799,983cd914,Order Placed,2025-08-27 01:00:00
800,983cd914,Picked Up,2025-08-28 00:00:00
801,983cd914,In Transit,2025-08-29 00:00:00
802,983cd914,Out for Delivery,2025-09-02 09:00:00
803,983cd914,Delivered,2025-09-02 15:00:00
804,fa18ee35,Order Placed,2025-07-05 01:00:00
805,fa18ee35,Picked Up,2025-07-07 00:00:00
806,27b1a5e1,Order Placed,2025-04-15 01:00:00
807,27b1a5e1,Picked Up,2025-04-17 00:00:00
808,279b79d4,Order Placed,2025-09-14 03:00:00
809,279b79d4,Picked Up,2025-09-16 00:00:00
810,279b79d4,In Transit,2025-09-18 00:00:00
811,8c57d3cc,Order Placed,2026-01-27 02:00:00
812,8c57d3cc,Cancelled,2026-01-29 00:00:00
813,55aac8b2,Order Placed,2026-01-06 01:00:00
814,55aac8b2,Picked Up,2026-01-07 00:00:00
815,55aac8b2,In Transit,2026-01-09 00:00:00
816,3b8abb13,Order Placed,2026-01-13 04:00:00
817,3b8abb13,Picked Up,2026-01-15 00:00:00
818,657aac08,Order Placed,2026-02-10 01:00:00
819,657aac08,Picked Up,2026-02-12 00:00:00
820,028e32f1,Order Placed,2026-01-09 02:00:00
821,028e32f1,Cancelled,2026-01-11 00:00:00
822,1ef16417,Order Placed,2026-02-10 02:00:00
823,1ef16417,Picked Up,2026-02-12 00:00:00
824,1ef16417,In Transit,2026-02-13 00:00:00
825,e288129b,Order Placed,2025-12-31 04:00:00
826,e288129b,Cancelled,2026-01-01 00:00:00
827,b10bf60f,Order Placed,2025-04-16 02:00:00
828,b10bf60f,Picked Up,2025-04-18 00:00:00
829,b10bf60f,In Transit,2025-04-19 00:00:00
830,6ca40eed,Order Placed,2025-03-01 03:00:00
831,6ca40eed,Picked Up,2025-03-03 00:00:00
832,6ca40eed,In Transit,2025-03-05 00:00:00
833,6c19eb9a,Order Placed,2025-07-12 01:00:00
834,6c19eb9a,Cancelled,2025-07-15 00:00:00
835,6d1114fe,Order Placed,2026-01-21 04:00:00
836,6d1114fe,Picked Up,2026-01-23 00:00:00
837,6d1114fe,In Transit,2026-01-25 00:00:00
838,6d1114fe,Out for Delivery,2026-01-25 09:00:00
839,6d1114fe,Delivered,2026-01-25 14:00:00
840,a7427947,Order Placed,2025-12-02 02:00:00
841,a7427947,Picked Up,2025-12-04 00:00:00
842,dddf53d5,Order Placed,2025-05-20 04:00:00
843,dddf53d5,Picked Up,2025-05-22 00:00:00
844,ca0fe098,Order Placed,2026-01-16 02:00:00
845,ca0fe098,Cancelled,2026-01-17 00:00:00
846,90e3d4fe,Order Placed,2025-05-03 04:00:00
847,90e3d4fe,Picked Up,2025-05-04 00:00:00
848,90e3d4fe,In Transit,2025-05-06 00:00:00
849,d0ad5f81,Order Placed,2025-12-05 01:00:00
850,d0ad5f81,Picked Up,2025-12-06 00:00:00
851,eecfda22,Order Placed,2025-05-08 02:00:00
852,eecfda22,Cancelled,2025-05-11 00:00:00
853,1b6caeca,Order Placed,2025-04-19 03:00:00
854,1b6caeca,Picked Up,2025-04-21 00:00:00
855,1b6caeca,In Transit,2025-04-23 00:00:00
856,1b6caeca,Out for Delivery,2025-04-21 09:00:00
857,1b6caeca,Delivered,2025-04-21 12:00:00
858,14250e73,Order Placed,2025-08-23 02:00:00
859,14250e73,Picked Up,2025-08-24 00:00:00
860,14250e73,In Transit,2025-08-26 00:00:00
861,14250e73,Out for Delivery,2025-08-25 10:00:00
862,14250e73,Delivered,2025-08-25 14:00:00
863,42a79e33,Order Placed,2025-09-13 04:00:00
864,42a79e33,Picked Up,2025-09-14 00:00:00
865,42a79e33,In Transit,2025-09-15 00:00:00
866,fc6a373f,Order Placed,2025-11-21 02:00:00
867,fc6a373f,Picked Up,2025-11-23 00:00:00
868,fc6a373f,In Transit,2025-11-25 00:00:00
869,fc6a373f,Out for Delivery,2025-11-27 08:00:00
870,fc6a373f,Delivered,2025-11-27 15:00:00
871,933093d9,Order Placed,2026-01-07 02:00:00
872,933093d9,Picked Up,2026-01-09 00:00:00
873,933093d9,In Transit,2026-01-10 00:00:00
874,933093d9,Out for Delivery,2026-01-11 10:00:00
875,933093d9,Delivered,2026-01-11 12:00:00
876,4f8e75c5,Order Placed,2025-08-09 01:00:00
877,4f8e75c5,Cancelled,2025-08-11 00:00:00
878,c3929ab3,Order Placed,2025-03-05 02:00:00
879,c3929ab3,Cancelled,2025-03-08 00:00:00
880,ccfc6335,Order Placed,2025-06-21 04:00:00
881,ccfc6335,Cancelled,2025-06-24 00:00:00
882,de621324,Order Placed,2025-07-17 01:00:00
883,de621324,Picked Up,2025-07-18 00:00:00
884,de621324,In Transit,2025-07-20 00:00:00
885,e422871c,Order Placed,2026-01-20 03:00:00
886,e422871c,Cancelled,2026-01-22 00:00:00
887,4b7c75db,Order Placed,2026-01-19 03:00:00
888,4b7c75db,Picked Up,2026-01-21 00:00:00
889,4b7c75db,In Transit,2026-01-22 00:00:00
890,4b7c75db,Out for Delivery,2026-01-20 08:00:00
891,4b7c75db,Delivered,2026-01-20 16:00:00
892,21d99116,Order Placed,2025-12-18 02:00:00
893,21d99116,Picked Up,2025-12-19 00:00:00
894,21d99116,In Transit,2025-12-21 00:00:00
895,21d99116,Out for Delivery,2025-12-23 09:00:00
896,21d99116,Delivered,2025-12-23 15:00:00
897,446a1a37,Order Placed,2025-04-11 02:00:00
898,446a1a37,Cancelled,2025-04-12 00:00:00
899,ef9cd423,Order Placed,2025-03-31 03:00:00
900,ef9cd423,Picked Up,2025-04-01 00:00:00
901,ef9cd423,In Transit,2025-04-02 00:00:00
902,ef9cd423,Out for Delivery,2025-04-03 08:00:00
903,ef9cd423,Delivered,2025-04-03 14:00:00
904,dfd845e6,Order Placed,2025-12-13 04:00:00
905,dfd845e6,Picked Up,2025-12-15 00:00:00
906,96064251,Order Placed,2026-01-24 02:00:00
907,96064251,Picked Up,2026-01-25 00:00:00
908,96064251,In Transit,2026-01-27 00:00:00
909,6f57de69,Order Placed,2025-11-07 03:00:00
910,6f57de69,Picked Up,2025-11-08 00:00:00
911,6f57de69,In Transit,2025-11-09 00:00:00
912,6f57de69,Out for Delivery,2025-11-08 08:00:00
913,6f57de69,Delivered,2025-11-08 13:00:00
914,5ab0880e,Order Placed,2025-07-19 02:00:00
915,5ab0880e,Picked Up,2025-07-21 00:00:00
916,a91abb0b,Order Placed,2026-01-28 02:00:00
917,a91abb0b,Picked Up,2026-01-30 00:00:00
918,a91abb0b,In Transit,2026-02-01 00:00:00
919,a91abb0b,Out for Delivery,2026-01-31 07:00:00
920,a91abb0b,Delivered,2026-01-31 11:00:00
921,f6cadda3,Order Placed,2025-05-20 01:00:00
922,f6cadda3,Picked Up,2025-05-21 00:00:00
923,f6cadda3,In Transit,2025-05-22 00:00:00
924,b49ab169,Order Placed,2026-01-14 03:00:00
925,b49ab169,Picked Up,2026-01-16 00:00:00
926,b49ab169,In Transit,2026-01-18 00:00:00
927,b49ab169,Out for Delivery,2026-01-15 06:00:00
928,b49ab169,Delivered,2026-01-15 08:00:00
929,ee544d8b,Order Placed,2025-11-22 04:00:00
930,ee544d8b,Picked Up,2025-11-24 00:00:00
931,20e1029c,Order Placed,2025-09-13 03:00:00
932,20e1029c,Picked Up,2025-09-14 00:00:00
933,20e1029c,In Transit,2025-09-16 00:00:00
934,20e1029c,Out for Delivery,2025-09-20 08:00:00
935,20e1029c,Delivered,2025-09-20 11:00:00
936,e1b2254c,Order Placed,2025-11-02 02:00:00
937,e1b2254c,Picked Up,2025-11-03 00:00:00
938,e1b2254c,In Transit,2025-11-05 00:00:00
939,886d38bf,Order Placed,2025-11-24 02:00:00
940,886d38bf,Cancelled,2025-11-27 00:00:00
941,0d6813c1,Order Placed,2025-04-18 01:00:00
942,0d6813c1,Picked Up,2025-04-20 00:00:00
943,0d6813c1,In Transit,2025-04-22 00:00:00
944,a5393c40,Order Placed,2025-04-21 02:00:00
945,a5393c40,Picked Up,2025-04-22 00:00:00
946,a5393c40,In Transit,2025-04-24 00:00:00
947,a5393c40,Out for Delivery,2025-04-23 07:00:00
948,a5393c40,Delivered,2025-04-23 12:00:00
949,25d0ca1d,Order Placed,2025-05-31 01:00:00
950,25d0ca1d,Cancelled,2025-06-02 00:00:00
951,ed3701df,Order Placed,2025-05-05 04:00:00
952,ed3701df,Picked Up,2025-05-06 00:00:00
953,ed3701df,In Transit,2025-05-07 00:00:00
954,a0276f75,Order Placed,2025-04-22 04:00:00
955,a0276f75,Picked Up,2025-04-24 00:00:00
956,a0276f75,In Transit,2025-04-26 00:00:00
957,a0276f75,Out for Delivery,2025-04-28 09:00:00
958,a0276f75,Delivered,2025-04-28 13:00:00
959,20428630,Order Placed,2025-03-25 03:00:00
960,20428630,Picked Up,2025-03-27 00:00:00
961,20428630,In Transit,2025-03-29 00:00:00
962,c8c6cbe4,Order Placed,2025-05-30 03:00:00
963,c8c6cbe4,Picked Up,2025-05-31 00:00:00
964,eb9c746e,Order Placed,2026-01-26 02:00:00
965,eb9c746e,Picked Up,2026-01-27 00:00:00
966,eb9c746e,In Transit,2026-01-29 00:00:00
967,eb9c746e,Out for Delivery,2026-01-28 10:00:00
968,eb9c746e,Delivered,2026-01-28 15:00:00
969,04f67b30,Order Placed,2025-04-25 03:00:00
970,04f67b30,Picked Up,2025-04-27 00:00:00
971,04f67b30,In Transit,2025-04-28 00:00:00
972,04f67b30,Out for Delivery,2025-04-27 07:00:00
973,04f67b30,Delivered,2025-04-27 10:00:00
974,2687f7a0,Order Placed,2026-01-10 04:00:00
975,2687f7a0,Cancelled,2026-01-11 00:00:00
976,073a6391,Order Placed,2025-08-07 04:00:00
977,073a6391,Picked Up,2025-08-08 00:00:00
978,073a6391,In Transit,2025-08-10 00:00:00
979,1599b30c,Order Placed,2026-01-18 03:00:00
980,1599b30c,Picked Up,2026-01-20 00:00:00
981,f8e9d853,Order Placed,2025-11-20 01:00:00
982,f8e9d853,Picked Up,2025-11-21 00:00:00
983,f8e9d853,In Transit,2025-11-22 00:00:00
984,d0362a78,Order Placed,2025-09-17 01:00:00
985,d0362a78,Picked Up,2025-09-19 00:00:00
986,af7678bd,Order Placed,2025-08-14 02:00:00
987,af7678bd,Picked Up,2025-08-15 00:00:00
988,af7678bd,In Transit,2025-08-16 00:00:00
989,af7678bd,Out for Delivery,2025-08-21 07:00:00
990,af7678bd,Delivered,2025-08-21 11:00:00
991,98d7c163,Order Placed,2025-07-27 02:00:00
992,98d7c163,Picked Up,2025-07-28 00:00:00
993,fd8fbed7,Order Placed,2025-07-29 04:00:00
994,fd8fbed7,Picked Up,2025-07-30 00:00:00
995,fd8fbed7,In Transit,2025-07-31 00:00:00
996,50a5dc5e,Order Placed,2025-04-24 01:00:00
997,50a5dc5e,Picked Up,2025-04-25 00:00:00
998,50a5dc5e,In Transit,2025-04-27 00:00:00
999,50a5dc5e,Out for Delivery,2025-04-27 07:00:00
1000,50a5dc5e,Delivered,2025-04-27 10:00:00
1001,ac754de7,Order Placed,2025-06-23 01:00:00
1002,ac754de7,Picked Up,2025-06-24 00:00:00
1003,ac754de7,In Transit,2025-06-25 00:00:00
1004,5c93f3d9,Order Placed,2025-11-27 02:00:00
1005,5c93f3d9,Picked Up,2025-11-29 00:00:00
1006,7e5fc2d7,Order Placed,2025-08-15 03:00:00
1007,7e5fc2d7,Picked Up,2025-08-17 00:00:00
